region_id,region_name,country,color
1288,Yeoju,(unowned),
865,Tayk Mountains,(unowned),
1915,Primda,(unowned),
2953,Western High Atlas Mountains,(unowned),
2058,Labytnangi,(unowned),
2964,Anti Atlas Mountains,(unowned),
3524,Kushite Desert,(unowned),
3554,Pontic Mountains (Pontus),(unowned),
593,Uliastai,(unowned),
909,Jincheng,(unowned),
1362,Rason,(unowned),
2821,Ouatab (Drâa-Tafilalet),(unowned),
1979,Nysa,(unowned),
580,Janaarqa,(unowned),
306,Selikhino,(unowned),
758,Hawaii,(unowned),
685,Chadians,(unowned),
2132,Mons Appenninus Amiternum (Sabinia),(unowned),
1442,Yitulihe,(unowned),
609,Siping,(unowned),
1918,Steinach,(unowned),
742,Aromata,(unowned),
2001,Peno,(unowned),
1448,Bayan Qandman,(unowned),
2087,Igarka,(unowned),
1959,Krakes,(unowned),
733,Kalimantan,(unowned),
82,Etuoke,(unowned),
1367,Chongjin,(unowned),
1274,Ekarma,(unowned),
2962,North Khafur,(unowned),
1926,Teplice,(unowned),
1313,Yanggu,(unowned),
2082,Taksimo,(unowned),
2021,Babayevo,(unowned),
3606,Lake Boáne,(unowned),
1999,Andreapol,(unowned),
2109,Sofiisk,(unowned),
57,Red Sea,(unowned),
1622,Kumertau,(unowned),
1758,Yelets,(unowned),
2484,Chersos  (Histria),(unowned),
682,Mande,(unowned),
728,Kanadario,(unowned),
3077,Vihren Mountains,(unowned),
2491,Algerian Sea,(unowned),
1006,Kompong,(unowned),
1469,Koktokay,(unowned),
2024,Lake Onega,(unowned),
713,Caddo,(unowned),
610,Ulanhot,(unowned),
2490,Alboran Sea,(unowned),
1501,Baqmas,(unowned),
2004,Kuvshinovo,(unowned),
167,Chott el Hodna,(unowned),
37,Sao,(unowned),
1028,Svalbard,(unowned),
1971,Byahoml,(unowned),
749,Panyupayana,(unowned),
1509,Charsk,(unowned),
2706,Central Middle Atlas Mountains (Mauretania),(unowned),
2063,Khilok,(unowned),
1916,Cham,(unowned),
1407,Kitakami Mountains ,(unowned),
3565,Bingol Mountains,(unowned),
30,Baltic Sea,(unowned),
1312,Chuncheon,(unowned),
709,S'ólh Téméxw,(unowned),
1136,Jajima,(unowned),
2455,Rhopikon (Corsica),(unowned),
2056,Nyagan,(unowned),
5,Southwestern Pacific Ocean,(unowned),
2078,Kumora,(unowned),
2070,Aigun,(unowned),
2096,Zyryanka,(unowned),
1436,Gurvanzagal,(unowned),
14,Red Sea Strait,(unowned),
1445,Bor-Undur,(unowned),
1978,Ostrava,(unowned),
2081,Kondrashina,(unowned),
1923,Most,(unowned),
6,Northwestern Pacific Ocean,(unowned),
1086,Erenhot,(unowned),
1250,Maku-nay,(unowned),
1425,Tuvshinshiree,(unowned),
2011,Kaduy,(unowned),
792,Annesel (Tripolitania),(unowned),
2073,Yichun,(unowned),
1917,Blovice,(unowned),
3014,Central Pindus Mountains (Epirus),(unowned),
2391,Alpes Carnium,(unowned),
2965,Badr Desert (Nalut),(unowned),
2500,Argolic Gulf,(unowned),
29,Danish Straits,(unowned),
316,Dalzha,(unowned),
1697,Liski,(unowned),
2968,Taḯyetos Óros (Laconia),(unowned),
2967,Wadi Banana Desert (Ajdabiya Interior),(unowned),
2065,Lake Baikal,(unowned),
1242,Yamado-nay,(unowned),
1987,Cervien,(unowned),
2083,Vagay,(unowned),
1277,Onekotan,(unowned),
1502,Balpiq bi,(unowned),
1672,Atkarsk,(unowned),
2036,Verkhnyaya,(unowned),
1423,Baruun-Urt,(unowned),
3608,Vana lič,(unowned),
1275,Kharimkotan,(unowned),
1085,Chungyang Mountain Range,(unowned),
1991,Rahachow,(unowned),
570,Thule,(unowned),
798,Auxiu (Tripolitania),(unowned),
1946,Jaslo,(unowned),
1140,Suwanozejima,(unowned),
1100,Eastern Tibetan Plateau,(unowned),
1434,Bayan-Uul,(unowned),
964,Kham,(unowned),
1481,Ust-Kan,(unowned),
3596,Lake Anaua,(unowned),
1914,Eslarn,(unowned),
704,Mokaná,(unowned),
3307,Upper Nile,(unowned),
60,North Atlantic Ocean,(unowned),
2160,Mons Appenninus Meridionalis (Bruttium),(unowned),
752,Xaymaca,(unowned),
2845,Jana'in (Phazania),(unowned),
2705,Eastern Middle Atlas Mountains  (Mauretania),(unowned),
2047,Vuktyl,(unowned),
1627,Bazenchuk,(unowned),
2069,Alihe,(unowned),
2919,Harakat (Shatti),(unowned),
3302,Bolbitine Nile River,(unowned),
1507,Ayagoz,(unowned),
2503,Thermaic Gulf,(unowned),
2074,Mnogovershinnyi,(unowned),
2388,Alpes Quadruvium (Venetia),(unowned),
2027,Belozersk,(unowned),
710,Yupik,(unowned),
1424,Xilinhot,(unowned),
854,Awash,(unowned),
2124,Mons Appenninus Cofinium (Samnium),(unowned),
1975,Ivyanets,(unowned),
2399,Alpes Eburodunum,(unowned),
2221,Mons Appenninus Boreoccidentalis,(unowned),
9,Tarumanagara,(unowned),
2003,Tver,(unowned),
1972,Kurhlaye,(unowned),
325,Chavin,(unowned),
1397,Kyushu Mountains,(unowned),
4,Indian Ocean,(unowned),
725,Gichi-gami,(unowned),
1252,Chika-nay,(unowned),
2080,Bagdarin,(unowned),
700,Falkland,(unowned),
2035,Mirny,(unowned),
2068,Amu'er,(unowned),
2014,Central Ural Mountains,(unowned),
1925,Neratovice,(unowned),
2045,Vorkuta,(unowned),
562,Aegean Sea,(unowned),
2039,Usogorsk,(unowned),
2390,Alpes Salurnis (Rhaetica),(unowned),
1995,Nevel,(unowned),
1449,Khurmen,(unowned),
1073,Chaganhada,(unowned),
1004,Yongchang,(unowned),
613,Arxan,(unowned),
10,Strait of Malacca,(unowned),
719,East Misi-ziibi,(unowned),
739,Te Ika-A-Maui,(unowned),
1947,Dynow,(unowned),
3605,Lake Askania,(unowned),
1083,Huagangshan,(unowned),
1955,Vaskai,(unowned),
568,Gothia,(unowned),
1278,Paramusir,(unowned),
2397,Alpes Eudracinum,(unowned),
761,Nunavut,(unowned),
1399,Western Kii Mountains,(unowned),
2092,Tura,(unowned),
44,Goto,(unowned),
1272,Matua,(unowned),
590,Dufar,(unowned),
1574,Ustyurt,(unowned),
684,Central Africa,(unowned),
1129,Shimokoshikishima,(unowned),
1269,Simusir,(unowned),
1051,Eastern Burmese Hills,(unowned),
1024,Western Ad-Dahna Desert,(unowned),
309,Lidoga,(unowned),
1990,Klichaw,(unowned),
3523,Western Egyptian Desert,(unowned),
2426,Aetna Volcano (Sicily),(unowned),
592,Erdene,(unowned),
1553,Uchquduq,(unowned),
1950,Olesko,(unowned),
19,Eastern Arctic Ocean,(unowned),
1962,Kaisiadorys,(unowned),
188,Guiyang,(unowned),
3610,Lake Urmia,(unowned),
2049,Nyrob,(unowned),
1958,Naujamiestis,(unowned),
2084,Tobolsk,(unowned),
2101,Magdagachi,(unowned),
1453,Jartai,(unowned),
1957,Baisogala,(unowned),
2041,Indiga,(unowned),
2719,Western Middle Atlas Mountains (Tadla),(unowned),
1714,Aidar,(unowned),
2452,Pauka (Corsica),(unowned),
705,Abya-Yala,(unowned),
2497,Sea of Crete,(unowned),
